,labels,scores,hw1_rules_1_Rule_N_v1,hw1_rules_Verification,hw1_rules_2_Rule_N_v1,hw1_rules_1_Rule_N,hw1_rules_2_Rule_N
hw1_design_(633),0,-0.6308923000000001,1,1,1,1,1
hw1_design_(633),0,-0.6308923000000001,1,1,1,1,1
hw1_design_(1351)_v1,0,-0.6308834,1,1,1,1,1
hw1_design_(1351),0,-0.6308834,1,1,1,1,1
hw1_design_(854),0,-0.6307579,1,1,1,1,1
hw1_design_(854)_v1,0,-0.6307579,1,1,1,1,1
hw1_design_(603),0,-0.6307241,1,1,1,1,1
hw1_design_(603),0,-0.6307241,1,1,1,1,1
hw1_design_(491),0,-0.63064015,1,1,1,1,1
hw1_design_(491),0,-0.63064015,1,1,1,1,1
hw1_design_(980),0,-0.6306305,1,1,1,1,1
hw1_design_(980)_v1,0,-0.6306305,1,1,1,1,1
hw1_design_(852),0,-0.6306004500000001,1,1,1,1,1
hw1_design_(852)_v1,0,-0.6306004500000001,1,1,1,1,1
hw1_design_(502)_v1,0,-0.63055855,1,1,1,1,1
hw1_design_(502),0,-0.63055855,1,1,1,1,1
hw1_design_(1139)_v1,0,-0.63052654,1,1,1,1,1
hw1_design_(1139),0,-0.63052654,1,1,1,1,1
hw1_design_(1040),0,-0.6304937600000001,1,1,1,1,1
hw1_design_(1040),0,-0.6304937600000001,1,1,1,1,1
hw1_design_(1461),0,-0.6304715,1,1,1,1,1
hw1_design_(1461)_v1,0,-0.6304715,1,1,1,1,1
hw1_design_(616),0,-0.62999004,1,1,1,1,1
hw1_design_(616),0,-0.62999004,1,1,1,1,1
hw1_design_(1247),0,-0.62997675,1,1,1,1,1
hw1_design_(1247)_v1,0,-0.62997675,1,1,1,1,1
hw1_design_(1472),0,-0.6296759,1,1,1,1,1
hw1_design_(1472)_v1,0,-0.6296759,1,1,1,1,1
hw1_design_(1198),0,-0.6294447,1,1,1,1,1
hw1_design_(1198)_v1,0,-0.6294447,1,1,1,1,1
hw1_design_(1425)_v1,0,-0.6293058,1,1,1,1,1
hw1_design_(1425),0,-0.6293058,1,1,1,1,1
hw1_design_(510),0,-0.6291471,1,1,1,1,1
hw1_design_(510),0,-0.6291471,1,1,1,1,1
hw1_design_(1497)_v1,0,-0.6289834,1,1,1,1,1
hw1_design_(1497),0,-0.6289834,1,1,1,1,1
hw1_design_(963),0,-0.6289239000000001,1,1,1,1,1
hw1_design_(963)_v1,0,-0.6289239000000001,1,1,1,1,1
hw1_design_(484),0,-0.6287794,1,1,1,1,1
hw1_design_(484)_v1,0,-0.6287794,1,1,1,1,1
hw1_design_(514),0,-0.6287192,1,1,1,1,1
hw1_design_(514),0,-0.6287192,1,1,1,1,1
hw1_design_(1151),0,-0.62866557,1,1,1,1,1
hw1_design_(1151)_v1,0,-0.62866557,1,1,1,1,1
hw1_design_(1240)_v1,0,-0.62852556,1,1,1,1,1
hw1_design_(1240),0,-0.62852556,1,1,1,1,1
hw1_design_(861),0,-0.6284802000000002,1,1,1,1,1
hw1_design_(861),0,-0.6284802000000002,1,1,1,1,1
hw1_design_(209),0,-0.6284704,1,1,1,1,1
hw1_design_(209),0,-0.6284704,1,1,1,1,1
hw1_design_(835)_v1,0,-0.6284128400000001,1,1,1,1,1
hw1_design_(835),0,-0.6284128400000001,1,1,1,1,1
hw1_design_(989),0,-0.6280640000000001,1,1,1,1,1
hw1_design_(989),0,-0.6280640000000001,1,1,1,1,1
hw1_design_(1322)_v1,0,-0.6278724699999999,1,1,1,1,1
hw1_design_(1322),0,-0.6278724699999999,1,1,1,1,1
hw1_design_(1036),0,-0.62783504,1,1,1,1,1
hw1_design_(1036),0,-0.62783504,1,1,1,1,1
hw1_design_(1264)_v1,0,-0.62777877,1,1,1,1,1
hw1_design_(1264),0,-0.62777877,1,1,1,1,1
hw1_design_(947)_v1,0,-0.627663,1,1,1,1,1
hw1_design_(947),0,-0.627663,1,1,1,1,1
hw1_design_(1268),0,-0.62762916,1,1,1,1,1
hw1_design_(1268)_v1,0,-0.62762916,1,1,1,1,1
hw1_design_(1063),0,-0.6275363,1,1,1,1,1
hw1_design_(1063),0,-0.6275363,1,1,1,1,1
hw1_design_(1214),0,-0.62746096,1,1,1,1,1
hw1_design_(1214)_v1,0,-0.62746096,1,1,1,1,1
hw1_design_(1143),0,-0.62738425,1,1,1,1,1
hw1_design_(1143)_v1,0,-0.62738425,1,1,1,1,1
hw1_design_(1162),0,-0.62718534,1,1,1,1,1
hw1_design_(1162)_v1,0,-0.62718534,1,1,1,1,1
hw1_design_(1232),0,-0.6271457700000002,1,1,1,1,1
hw1_design_(1232)_v1,0,-0.6271457700000002,1,1,1,1,1
hw1_design_(1222)_v1,0,-0.6270838,1,1,1,1,1
hw1_design_(1222),0,-0.6270838,1,1,1,1,1
hw1_design_(1315),0,-0.62706184,1,1,1,1,1
hw1_design_(1315)_v1,0,-0.62706184,1,1,1,1,1
hw1_design_(878),0,-0.6270357400000001,1,1,1,1,1
hw1_design_(878),0,-0.6270357400000001,1,1,1,1,1
hw1_design_(887)_v1,0,-0.6269603999999999,1,1,1,1,1
hw1_design_(887),0,-0.6269603999999999,1,1,1,1,1
hw1_design_(205),0,-0.62692505,1,1,1,1,1
hw1_design_(205),0,-0.62692505,1,1,1,1,1
hw1_design_(1262)_v1,0,-0.6268724,1,1,1,1,1
hw1_design_(1262),0,-0.6268724,1,1,1,1,1
hw1_design_(1639)_v1,0,-0.6267411000000002,1,1,1,1,1
hw1_design_(1639),0,-0.6267411000000002,1,1,1,1,1
hw1_design_(921),0,-0.6266415,1,1,1,1,1
hw1_design_(921),0,-0.6266415,1,1,1,1,1
hw1_design_(13),0,-0.62652326,1,1,1,1,1
hw1_design_(13)_v1,0,-0.62652326,1,1,1,1,1
hw1_design_(1440),0,-0.6265102000000001,1,1,1,1,1
hw1_design_(1440)_v1,0,-0.6265102000000001,1,1,1,1,1
hw1_design_(1002),0,-0.6262197499999999,1,1,1,1,1
hw1_design_(1002),0,-0.6262197499999999,1,1,1,1,1
hw1_design_(816),0,-0.6261796,1,1,1,1,1
hw1_design_(816),0,-0.6261796,1,1,1,1,1
hw1_design_(1305),0,-0.6261793,1,1,1,1,1
hw1_design_(1305)_v1,0,-0.6261793,1,1,1,1,1
hw1_design_(31),0,-0.6261532,1,1,1,1,1
hw1_design_(31),0,-0.6261532,1,1,1,1,1
hw1_design_(1227)_v1,0,-0.6261263499999999,1,1,1,1,1
hw1_design_(1227),0,-0.6261263499999999,1,1,1,1,1
hw1_design_(839),0,-0.6259379000000002,1,1,1,1,1
hw1_design_(839)_v1,0,-0.6259379000000002,1,1,1,1,1
hw1_design_(95),0,-0.62550396,1,1,1,1,1
hw1_design_(95),0,-0.62550396,1,1,1,1,1
hw1_design_(959),0,-0.62517047,1,1,1,1,1
hw1_design_(959)_v1,0,-0.62517047,1,1,1,1,1
hw1_design_(875),0,-0.6250210000000002,1,1,1,1,1
hw1_design_(875),0,-0.6250210000000002,1,1,1,1,1
hw1_design_(1317)_v1,0,-0.6249066599999998,1,1,1,1,1
hw1_design_(1317),0,-0.6249066599999998,1,1,1,1,1
hw1_design_(970),0,-0.62489736,1,1,1,1,1
hw1_design_(970),0,-0.62489736,1,1,1,1,1
hw1_design_(1549),0,-0.6248554,1,1,1,1,1
hw1_design_(1549)_v1,0,-0.6248554,1,1,1,1,1
hw1_design_(1053)_v1,0,-0.6248489,1,1,1,1,1
hw1_design_(1053),0,-0.6248489,1,1,1,1,1
hw1_design_(1059)_v1,0,-0.6247575,1,1,1,1,1
hw1_design_(1059),0,-0.6247575,1,1,1,1,1
hw1_design_(1548),0,-0.6246804,1,1,1,1,1
hw1_design_(1548)_v1,0,-0.6246804,1,1,1,1,1
hw1_design_(477),0,-0.624529,1,1,1,1,1
hw1_design_(477)_v1,0,-0.624529,1,1,1,1,1
hw1_design_(626)_v1,0,-0.6244528000000001,1,1,1,1,1
hw1_design_(626),0,-0.6244528000000001,1,1,1,1,1
hw1_design_(1127)_v1,0,-0.6243536499999999,1,1,1,1,1
hw1_design_(1127),0,-0.6243536499999999,1,1,1,1,1
hw1_design_(775),0,-0.62429696,1,1,1,1,1
hw1_design_(775),0,-0.62429696,1,1,1,1,1
hw1_design_(1462),0,-0.6242158399999999,1,1,1,1,1
hw1_design_(1462)_v1,0,-0.6242158399999999,1,1,1,1,1
hw1_design_(983),0,-0.6242081,1,1,1,1,1
hw1_design_(983),0,-0.6242081,1,1,1,1,1
hw1_design_(1248),0,-0.62417215,1,1,1,1,1
hw1_design_(1248)_v1,0,-0.62417215,1,1,1,1,1
hw1_design_(1216)_v1,0,-0.62416553,1,1,1,1,1
hw1_design_(1216),0,-0.62416553,1,1,1,1,1
hw1_design_(1363),0,-0.6240382000000001,1,1,1,1,1
hw1_design_(1363)_v1,0,-0.6240382000000001,1,1,1,1,1
hw1_design_(531),0,-0.6240121,1,1,1,1,1
hw1_design_(531),0,-0.6240121,1,1,1,1,1
hw1_design_(1454)_v1,0,-0.62399876,1,1,1,1,1
hw1_design_(1454),0,-0.62399876,1,1,1,1,1
hw1_design_(1076),0,-0.62399346,1,1,1,1,1
hw1_design_(1076)_v1,0,-0.62399346,1,1,1,1,1
hw1_design_(1689)_v1,0,-0.6238397400000001,1,1,1,1,1
hw1_design_(1689),0,-0.6238397400000001,1,1,1,1,1
hw1_design_(1327)_v1,0,-0.62380236,1,1,1,1,1
hw1_design_(1327),0,-0.62380236,1,1,1,1,1
hw1_design_(976),0,-0.6238022,1,1,1,1,1
hw1_design_(976),0,-0.6238022,1,1,1,1,1
hw1_design_(625)_v1,0,-0.62372696,1,1,1,1,1
hw1_design_(625),0,-0.62372696,1,1,1,1,1
hw1_design_(1434)_v1,0,-0.6236502,1,1,1,1,1
hw1_design_(1434),0,-0.6236502,1,1,1,1,1
hw1_design_(975)_v1,0,-0.623567,1,1,1,1,1
hw1_design_(975),0,-0.623567,1,1,1,1,1
hw1_design_(918),0,-0.62354213,1,1,1,1,1
hw1_design_(918)_v1,0,-0.62354213,1,1,1,1,1
hw1_design_(1419),0,-0.62320393,1,1,1,1,1
hw1_design_(1419)_v1,0,-0.62320393,1,1,1,1,1
hw1_design_(416)_v1,0,-0.6230279,1,1,1,1,1
hw1_design_(416),0,-0.6230279,1,1,1,1,1
hw1_design_(1239),0,-0.62293196,1,1,1,1,1
hw1_design_(1239)_v1,0,-0.62293196,1,1,1,1,1
hw1_design_(1692)_v1,0,-0.6228328,1,1,1,1,1
hw1_design_(1692),0,-0.6228328,1,1,1,1,1
hw1_design_(1001),0,-0.6227448999999999,1,1,1,1,1
hw1_design_(1001),0,-0.6227448999999999,1,1,1,1,1
hw1_design_(967),0,-0.62262875,1,1,1,1,1
hw1_design_(967),0,-0.62262875,1,1,1,1,1
hw1_design_(1387)_v1,0,-0.62250376,1,1,1,1,1
hw1_design_(1387),0,-0.62250376,1,1,1,1,1
hw1_design_(1629),0,-0.6223514999999998,1,1,1,1,1
hw1_design_(1629)_v1,0,-0.6223514999999998,1,1,1,1,1
hw1_design_(311),0,-0.6222708,1,1,1,1,1
hw1_design_(311),0,-0.6222708,1,1,1,1,1
hw1_design_(43),0,-0.62221926,1,1,1,1,1
hw1_design_(43),0,-0.62221926,1,1,1,1,1
hw1_design_(1331)_v1,0,-0.6222096,1,1,1,1,1
hw1_design_(1331),0,-0.6222096,1,1,1,1,1
hw1_design_(1293)_v1,0,-0.62208825,1,1,1,1,1
hw1_design_(1293),0,-0.62208825,1,1,1,1,1
hw1_design_(1275),0,-0.6218823000000001,1,1,1,1,1
hw1_design_(1275)_v1,0,-0.6218823000000001,1,1,1,1,1
hw1_design_(1769),0,-0.62178934,1,1,1,1,1
hw1_design_(1769)_v1,0,-0.62178934,1,1,1,1,1
hw1_design_(1132)_v1,0,-0.6217782500000001,1,1,1,1,1
hw1_design_(1132),0,-0.6217782500000001,1,1,1,1,1
hw1_design_(1228)_v1,0,-0.62169003,1,1,1,1,1
hw1_design_(1228),0,-0.62169003,1,1,1,1,1
hw1_design_(1272),0,-0.62154365,1,1,1,1,1
hw1_design_(1272)_v1,0,-0.62154365,1,1,1,1,1
hw1_design_(1055),0,-0.6215273999999998,1,1,1,1,1
hw1_design_(1055),0,-0.6215273999999998,1,1,1,1,1
hw1_design_(1038),0,-0.62147385,1,1,1,1,1
hw1_design_(1038)_v1,0,-0.62147385,1,1,1,1,1
hw1_design_(133),0,-0.62129426,1,1,1,1,1
hw1_design_(133),0,-0.62129426,1,1,1,1,1
hw1_design_(1388)_v1,0,-0.6212106999999999,1,1,1,1,1
hw1_design_(1388),0,-0.6212106999999999,1,1,1,1,1
hw1_design_(876),0,-0.6211766,1,1,1,1,1
hw1_design_(876),0,-0.6211766,1,1,1,1,1
hw1_design_(1290),0,-0.6210712000000002,1,1,1,1,1
hw1_design_(1290)_v1,0,-0.6210712000000002,1,1,1,1,1
hw1_design_(796),0,-0.6210496,1,1,1,1,1
hw1_design_(796),0,-0.6210496,1,1,1,1,1
hw1_design_(1323),0,-0.6208558699999999,1,1,1,1,1
hw1_design_(1323)_v1,0,-0.6208558699999999,1,1,1,1,1
hw1_design_(1193),0,-0.6207155599999999,1,1,1,1,1
hw1_design_(1193)_v1,0,-0.6207155599999999,1,1,1,1,1
hw1_design_(1067)_v1,0,-0.62063813,1,1,1,1,1
hw1_design_(1067),0,-0.62063813,1,1,1,1,1
hw1_design_(1397)_v1,0,-0.62057745,1,1,1,1,1
hw1_design_(1397),0,-0.62057745,1,1,1,1,1
hw1_design_(1630),0,-0.62046385,1,1,1,1,1
hw1_design_(1630)_v1,0,-0.62046385,1,1,1,1,1
hw1_design_(855),0,-0.62041,1,1,1,1,1
hw1_design_(855)_v1,0,-0.62041,1,1,1,1,1
hw1_design_(1157)_v1,0,-0.62037873,1,1,1,1,1
hw1_design_(1157),0,-0.62037873,1,1,1,1,1
hw1_design_(1488),0,-0.620359,1,1,1,1,1
hw1_design_(1488)_v1,0,-0.620359,1,1,1,1,1
hw1_design_(606),0,-0.62020737,1,1,1,1,1
hw1_design_(606),0,-0.62020737,1,1,1,1,1
hw1_design_(1087),0,-0.62020004,1,1,1,1,1
hw1_design_(1087)_v1,0,-0.62020004,1,1,1,1,1
hw1_design_(492),0,-0.6200343999999999,1,1,1,1,1
hw1_design_(492),0,-0.6200343999999999,1,1,1,1,1
hw1_design_(1072),0,-0.6199561400000001,1,1,1,1,1
hw1_design_(1072),0,-0.6199561400000001,1,1,1,1,1
hw1_design_(1487)_v1,0,-0.61992437,1,1,1,1,1
hw1_design_(1487),0,-0.61992437,1,1,1,1,1
hw1_design_(1191),0,-0.61985356,1,1,1,1,1
hw1_design_(1191)_v1,0,-0.61985356,1,1,1,1,1
hw1_design_(1111),0,-0.619817,1,1,1,1,1
hw1_design_(1111),0,-0.619817,1,1,1,1,1
hw1_design_(1265),0,-0.61970013,1,1,1,1,1
hw1_design_(1265)_v1,0,-0.61970013,1,1,1,1,1
hw1_design_(1092)_v1,0,-0.6196754000000001,1,1,1,1,1
hw1_design_(1092),0,-0.6196754000000001,1,1,1,1,1
hw1_design_(1503),0,-0.6193995,1,1,1,1,1
hw1_design_(1503)_v1,0,-0.6193995,1,1,1,1,1
hw1_design_(1235)_v1,0,-0.6192834400000001,1,1,1,1,1
hw1_design_(1235),0,-0.6192834400000001,1,1,1,1,1
hw1_design_(1529)_v1,0,-0.61917365,1,1,1,1,1
hw1_design_(1529),0,-0.61917365,1,1,1,1,1
hw1_design_(1148),0,-0.61915064,1,1,1,1,1
hw1_design_(1148)_v1,0,-0.61915064,1,1,1,1,1
hw1_design_(1079),0,-0.6190729,1,1,1,1,1
hw1_design_(1079)_v1,0,-0.6190729,1,1,1,1,1
hw1_design_(1197)_v1,0,-0.6189537,1,1,1,1,1
hw1_design_(1197),0,-0.6189537,1,1,1,1,1
hw1_design_(865),0,-0.6188553,1,1,1,1,1
hw1_design_(865),0,-0.6188553,1,1,1,1,1
hw1_design_(1631)_v1,0,-0.6188113,1,1,1,1,1
hw1_design_(1631),0,-0.6188113,1,1,1,1,1
hw1_design_(1347)_v1,0,-0.61877155,1,1,1,1,1
hw1_design_(1347),0,-0.61877155,1,1,1,1,1
hw1_design_(752),0,-0.6186667999999999,1,1,1,1,1
hw1_design_(752),0,-0.6186667999999999,1,1,1,1,1
hw1_design_(1641),0,-0.6185515,1,1,1,1,1
hw1_design_(1641)_v1,0,-0.6185515,1,1,1,1,1
hw1_design_(913),0,-0.6184841,1,1,1,1,1
hw1_design_(913),0,-0.6184841,1,1,1,1,1
hw1_design_(1066),0,-0.6184286,1,1,1,1,1
hw1_design_(1066),0,-0.6184286,1,1,1,1,1
hw1_design_(1593)_v1,0,-0.6183522999999999,1,1,1,1,1
hw1_design_(1593),0,-0.6183522999999999,1,1,1,1,1
hw1_design_(1352),0,-0.61831236,1,1,1,1,1
hw1_design_(1352)_v1,0,-0.61831236,1,1,1,1,1
hw1_design_(1071),0,-0.61829865,1,1,1,1,1
hw1_design_(1071),0,-0.61829865,1,1,1,1,1
hw1_design_(1365)_v1,0,-0.6182787,1,1,1,1,1
hw1_design_(1365),0,-0.6182787,1,1,1,1,1
hw1_design_(1112)_v1,0,-0.61822283,1,1,1,1,1
hw1_design_(1112),0,-0.61822283,1,1,1,1,1
hw1_design_(948),0,-0.61799693,1,1,1,1,1
hw1_design_(948),0,-0.61799693,1,1,1,1,1
hw1_design_(1319)_v1,0,-0.6179360000000002,1,1,1,1,1
hw1_design_(1319),0,-0.6179360000000002,1,1,1,1,1
hw1_design_(628),0,-0.6179040000000001,1,1,1,1,1
hw1_design_(628),0,-0.6179040000000001,1,1,1,1,1
hw1_design_(1142),0,-0.61773026,1,1,1,1,1
hw1_design_(1142)_v1,0,-0.61773026,1,1,1,1,1
hw1_design_(1237)_v1,0,-0.617632,1,1,1,1,1
hw1_design_(1237),0,-0.617632,1,1,1,1,1
hw1_design_(794),0,-0.61761916,1,1,1,1,1
hw1_design_(794),0,-0.61761916,1,1,1,1,1
hw1_design_(847),0,-0.6175193,1,1,1,1,1
hw1_design_(847),0,-0.6175193,1,1,1,1,1
hw1_design_(1991)_v1,0,-0.6174291,1,1,1,1,1
hw1_design_(1991),0,-0.6174291,1,1,1,1,1
hw1_design_(1164)_v1,0,-0.61737764,1,1,1,1,1
hw1_design_(1164),0,-0.61737764,1,1,1,1,1
hw1_design_(1041)_v1,0,-0.6173693,1,1,1,1,1
hw1_design_(1041),0,-0.6173693,1,1,1,1,1
hw1_design_(1346),0,-0.61723834,1,1,1,1,1
hw1_design_(1346)_v1,0,-0.61723834,1,1,1,1,1
hw1_design_(1184),0,-0.61694145,1,1,1,1,1
hw1_design_(1184)_v1,0,-0.61694145,1,1,1,1,1
hw1_design_(1115)_v1,0,-0.61675835,1,1,1,1,1
hw1_design_(1115),0,-0.61675835,1,1,1,1,1
hw1_design_(1479)_v1,0,-0.6167289,1,1,1,1,1
hw1_design_(1479),0,-0.6167289,1,1,1,1,1
hw1_design_(1280),0,-0.6167097999999999,1,1,1,1,1
hw1_design_(1280)_v1,0,-0.6167097999999999,1,1,1,1,1
hw1_design_(1147),0,-0.6165799,1,1,1,1,1
hw1_design_(1147)_v1,0,-0.6165799,1,1,1,1,1
hw1_design_(1219),0,-0.6163519600000001,1,1,1,1,1
hw1_design_(1219)_v1,0,-0.6163519600000001,1,1,1,1,1
hw1_design_(868)_v1,0,-0.61634874,1,1,1,1,1
hw1_design_(868),0,-0.61634874,1,1,1,1,1
hw1_design_(1791)_v1,0,-0.6163266,1,1,1,1,1
hw1_design_(1791),0,-0.6163266,1,1,1,1,1
hw1_design_(652),0,-0.6162850999999999,1,1,1,1,1
hw1_design_(652)_v1,0,-0.6162850999999999,1,1,1,1,1
hw1_design_(1843),0,-0.6160502,1,1,1,1,1
hw1_design_(1843)_v1,0,-0.6160502,1,1,1,1,1
hw1_design_(1134),0,-0.6160126,1,1,1,1,1
hw1_design_(1134)_v1,0,-0.6160126,1,1,1,1,1
hw1_design_(1195),0,-0.6158846000000001,1,1,1,1,1
hw1_design_(1195)_v1,0,-0.6158846000000001,1,1,1,1,1
hw1_design_(14),0,-0.6158096,1,1,1,1,1
hw1_design_(14)_v1,0,-0.6158096,1,1,1,1,1
hw1_design_(631),0,-0.6154665,1,1,1,1,1
hw1_design_(631),0,-0.6154665,1,1,1,1,1
hw1_design_(1034),0,-0.6153855,1,1,1,1,1
hw1_design_(1034),0,-0.6153855,1,1,1,1,1
hw1_design_(1771)_v1,0,-0.6152775,1,1,1,1,1
hw1_design_(1771),0,-0.6152775,1,1,1,1,1
hw1_design_(914),0,-0.61526746,1,1,1,1,1
hw1_design_(914),0,-0.61526746,1,1,1,1,1
hw1_design_(836)_v1,0,-0.6149055,1,1,1,1,1
hw1_design_(836),0,-0.6149055,1,1,1,1,1
hw1_design_(866),0,-0.6148401999999998,1,1,1,1,1
hw1_design_(866),0,-0.6148401999999998,1,1,1,1,1
hw1_design_(916),0,-0.61446726,1,1,1,1,1
hw1_design_(916)_v1,0,-0.61446726,1,1,1,1,1
hw1_design_(1642),0,-0.6138762,1,1,1,1,1
hw1_design_(1642)_v1,0,-0.6138762,1,1,1,1,1
hw1_design_(1340),0,-0.6136347999999999,1,1,1,1,1
hw1_design_(1340)_v1,0,-0.6136347999999999,1,1,1,1,1
hw1_design_(850)_v1,0,-0.6134598000000001,1,1,1,1,1
hw1_design_(850),0,-0.6134598000000001,1,1,1,1,1
hw1_design_(1208),0,-0.6133262999999999,1,1,1,1,1
hw1_design_(1208)_v1,0,-0.6133262999999999,1,1,1,1,1
hw1_design_(1144),0,-0.6131329499999999,1,1,1,1,1
hw1_design_(1144)_v1,0,-0.6131329499999999,1,1,1,1,1
hw1_design_(1528)_v1,0,-0.6130066,1,1,1,1,1
hw1_design_(1528),0,-0.6130066,1,1,1,1,1
hw1_design_(1551)_v1,0,-0.61287415,1,1,1,1,1
hw1_design_(1551),0,-0.61287415,1,1,1,1,1
hw1_design_(629),0,-0.6124570399999999,1,1,1,1,1
hw1_design_(629),0,-0.6124570399999999,1,1,1,1,1
hw1_design_(1698)_v1,0,-0.6121266,1,1,1,1,1
hw1_design_(1698),0,-0.6121266,1,1,1,1,1
hw1_design_(1442),0,-0.6121106,1,1,1,1,1
hw1_design_(1442)_v1,0,-0.6121106,1,1,1,1,1
hw1_design_(1418)_v1,0,-0.6118887700000001,1,1,1,1,1
hw1_design_(1418),0,-0.6118887700000001,1,1,1,1,1
hw1_design_(848),0,-0.6118841,1,1,1,1,1
hw1_design_(848),0,-0.6118841,1,1,1,1,1
hw1_design_(1643),0,-0.6117939999999998,1,1,1,1,1
hw1_design_(1643)_v1,0,-0.6117939999999998,1,1,1,1,1
hw1_design_(1211)_v1,0,-0.6117288,1,1,1,1,1
hw1_design_(1211),0,-0.6117288,1,1,1,1,1
hw1_design_(953),0,-0.61163867,1,1,1,1,1
hw1_design_(953),0,-0.61163867,1,1,1,1,1
hw1_design_(871)_v1,0,-0.6114485,1,1,1,1,1
hw1_design_(871),0,-0.6114485,1,1,1,1,1
hw1_design_(763),0,-0.6114055,1,1,1,1,1
hw1_design_(763),0,-0.6114055,1,1,1,1,1
hw1_design_(1279),0,-0.61137336,1,1,1,1,1
hw1_design_(1279)_v1,0,-0.61137336,1,1,1,1,1
hw1_design_(954),0,-0.6110607999999998,1,1,1,1,1
hw1_design_(954),0,-0.6110607999999998,1,1,1,1,1
hw1_design_(1540),0,-0.6110233000000002,1,1,1,1,1
hw1_design_(1540)_v1,0,-0.6110233000000002,1,1,1,1,1
hw1_design_(741)_v1,0,-0.6109783599999999,1,1,1,1,1
hw1_design_(741),0,-0.6109783599999999,1,1,1,1,1
hw1_design_(699),0,-0.6109270000000001,1,1,1,1,1
hw1_design_(699),0,-0.6109270000000001,1,1,1,1,1
hw1_design_(3973),0,-0.61088204,1,1,1,1,1
hw1_design_(3973)_v1,0,-0.61088204,1,1,1,1,1
hw1_design_(1256),0,-0.61080027,1,1,1,1,1
hw1_design_(1256)_v1,0,-0.61080027,1,1,1,1,1
hw1_design_(867)_v1,0,-0.6106981,1,1,1,1,1
hw1_design_(867),0,-0.6106981,1,1,1,1,1
hw1_design_(1330),0,-0.6105608,1,1,1,1,1
hw1_design_(1330)_v1,0,-0.6105608,1,1,1,1,1
hw1_design_(101),0,-0.6105093,1,1,1,1,1
hw1_design_(101),0,-0.6105093,1,1,1,1,1
hw1_design_(1335)_v1,0,-0.61043996,1,1,1,1,1
hw1_design_(1335),0,-0.61043996,1,1,1,1,1
hw1_design_(872),0,-0.6103779,1,1,1,1,1
hw1_design_(872)_v1,0,-0.6103779,1,1,1,1,1
hw1_design_(780),0,-0.6099168,1,1,1,1,1
hw1_design_(780),0,-0.6099168,1,1,1,1,1
hw1_design_(812),0,-0.6099018000000002,1,1,1,1,1
hw1_design_(812),0,-0.6099018000000002,1,1,1,1,1
hw1_design_(535),0,-0.60988677,1,1,1,1,1
hw1_design_(535),0,-0.60988677,1,1,1,1,1
hw1_design_(1304),0,-0.6097578,1,1,1,1,1
hw1_design_(1304)_v1,0,-0.6097578,1,1,1,1,1
hw1_design_(1117),0,-0.6097107,1,1,1,1,1
hw1_design_(1117)_v1,0,-0.6097107,1,1,1,1,1
hw1_design_(755),0,-0.60969317,1,1,1,1,1
hw1_design_(755)_v1,0,-0.60969317,1,1,1,1,1
hw1_design_(1123)_v1,0,-0.60946,1,1,1,1,1
hw1_design_(1123),0,-0.60946,1,1,1,1,1
hw1_design_(613),0,-0.6094143399999999,1,1,1,1,1
hw1_design_(613),0,-0.6094143399999999,1,1,1,1,1
hw1_design_(1336)_v1,0,-0.6092551,1,1,1,1,1
hw1_design_(1336),0,-0.6092551,1,1,1,1,1
hw1_design_(433),0,-0.6090661,1,1,1,1,1
hw1_design_(433),0,-0.6090661,1,1,1,1,1
hw1_design_(1628),0,-0.60887575,1,1,1,1,1
hw1_design_(1628)_v1,0,-0.60887575,1,1,1,1,1
hw1_design_(742),0,-0.6088703,1,1,1,1,1
hw1_design_(742)_v1,0,-0.6088703,1,1,1,1,1
hw1_design_(1632),0,-0.60857165,1,1,1,1,1
hw1_design_(1632)_v1,0,-0.60857165,1,1,1,1,1
hw1_design_(1449),0,-0.60851943,1,1,1,1,1
hw1_design_(1449)_v1,0,-0.60851943,1,1,1,1,1
hw1_design_(923),0,-0.60847247,1,1,1,1,1
hw1_design_(923),0,-0.60847247,1,1,1,1,1
hw1_design_(757)_v1,0,-0.60840213,1,1,1,1,1
hw1_design_(757),0,-0.60840213,1,1,1,1,1
hw1_design_(1118),0,-0.608378,1,1,1,1,1
hw1_design_(1118)_v1,0,-0.608378,1,1,1,1,1
hw1_design_(1358)_v1,0,-0.6082289,1,1,1,1,1
hw1_design_(1358),0,-0.6082289,1,1,1,1,1
hw1_design_(1647),0,-0.6081569,1,1,1,1,1
hw1_design_(1647)_v1,0,-0.6081569,1,1,1,1,1
hw1_design_(1091),0,-0.6080342500000001,1,1,1,1,1
hw1_design_(1091)_v1,0,-0.6080342500000001,1,1,1,1,1
hw1_design_(343)_v1,0,-0.6080116000000001,1,1,1,1,1
hw1_design_(343),0,-0.6080116000000001,1,1,1,1,1
hw1_design_(1693)_v1,0,-0.6079734600000001,1,1,1,1,1
hw1_design_(1693),0,-0.6079734600000001,1,1,1,1,1
hw1_design_(499),0,-0.6074831,1,1,1,1,1
hw1_design_(499),0,-0.6074831,1,1,1,1,1
hw1_design_(1054),0,-0.6074676500000001,1,1,1,1,1
hw1_design_(1054)_v1,0,-0.6074676500000001,1,1,1,1,1
hw1_design_(811),0,-0.60743403,1,1,1,1,1
hw1_design_(811),0,-0.60743403,1,1,1,1,1
hw1_design_(1534),0,-0.6073684999999999,1,1,1,1,1
